plot_name,plot_id,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,cassava mosaic disease incidence 3-month evaluation			|CO_334:0000196,cassava mosaic disease severity 3-month evaluation			|CO_334:0000192,petiole color visual rating 1-9			|CO_334:0000023,plant height measurement in cm			|CO_334:0000018,STE			|CO_334:0000257,apical pubescence visual rating 0-2			|CO_334:0000309,apical pubescence visual rating 0-7			|CO_334:0000026,first apical branch height measurement in cm			|CO_334:0000106,initial plant vigor assessment 1-5			|CO_334:0000220,initial vigor assessment 1-7			|CO_334:0000009,stem color visual scoring 1-4			|CO_334:0000062,Broken Stem,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0067_5689,3492569,TMS21F2258P0067,5689,1,,1,,,,,,82,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0068_5690,3492501,TMS21F2258P0068,5690,1,,1,,,,,,61,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0069_5691,3496614,TMS21F2258P0069,5691,1,,1,,,,,,56,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0070_5692,3496132,TMS21F2258P0070,5692,1,,1,,,,,,73,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0071_5693,3492201,TMS21F2258P0071,5693,1,,1,,,,,,79,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0072_5694,3496556,TMS21F2258P0072,5694,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0073_5695,3491948,TMS21F2258P0073,5695,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0074_5696,3491178,TMS21F2258P0074,5696,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0075_5697,3496697,TMS21F2258P0075,5697,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0076_5698,3491624,TMS21F2258P0076,5698,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0077_5699,3491477,TMS21F2258P0077,5699,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0078_5700,3496185,TMS21F2258P0078,5700,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0079_5701,3496768,TMS21F2258P0079,5701,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0080_5702,3492891,TMS21F2258P0080,5702,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0081_5703,3491223,TMS21F2258P0081,5703,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0082_5704,3496283,TMS21F2258P0082,5704,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0083_5705,3493835,TMS21F2258P0083,5705,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0084_5706,3495904,TMS21F2258P0084,5706,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0085_5707,3493706,TMS21F2258P0085,5707,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0086_5708,3493696,TMS21F2258P0086,5708,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0087_5709,3493307,TMS21F2258P0087,5709,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0088_5710,3492859,TMS21F2258P0088,5710,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0089_5711,3496481,TMS21F2258P0089,5711,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0090_5712,3491043,TMS21F2258P0090,5712,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0091_5713,3494842,TMS21F2258P0091,5713,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0092_5714,3494004,TMS21F2258P0092,5714,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0093_5715,3492161,TMS21F2258P0093,5715,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0094_5716,3491352,TMS21F2258P0094,5716,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0095_5717,3496240,TMS21F2258P0095,5717,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0096_5718,3492267,TMS21F2258P0096,5718,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0097_5719,3493596,TMS21F2258P0097,5719,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0098_5720,3495297,TMS21F2258P0098,5720,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0099_5721,3496870,TMS21F2258P0099,5721,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0100_5722,3492815,TMS21F2258P0100,5722,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0101_5723,3492091,TMS21F2258P0101,5723,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0102_5724,3494629,TMS21F2258P0102,5724,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0103_5725,3493567,TMS21F2258P0103,5725,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0104_5726,3494234,TMS21F2258P0104,5726,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0105_5727,3496255,TMS21F2258P0105,5727,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0106_5728,3493247,TMS21F2258P0106,5728,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2258P0107_5729,3491066,TMS21F2258P0107,5729,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0001_5730,3491844,TMS21F2259P0001,5730,1,,1,,,,,,87,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0002_5731,3492466,TMS21F2259P0002,5731,1,,1,,,,,,58,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0003_5732,3495615,TMS21F2259P0003,5732,1,,1,,,,,,75,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0004_5733,3491650,TMS21F2259P0004,5733,1,,1,,,,,,67,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0005_5734,3494294,TMS21F2259P0005,5734,1,,1,,,,,,122,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0006_5735,3494297,TMS21F2259P0006,5735,1,,1,,,,,,82,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0007_5736,3492687,TMS21F2259P0007,5736,1,,1,,,,,,55,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0008_5737,3496539,TMS21F2259P0008,5737,1,,1,,,,,,55,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0009_5738,3495599,TMS21F2259P0009,5738,1,,1,,,,,,86,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0010_5739,3496855,TMS21F2259P0010,5739,1,,1,,,,,,NA,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0011_5740,3493713,TMS21F2259P0011,5740,1,,1,,,,,,83,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0012_5741,3491733,TMS21F2259P0012,5741,1,,1,,,,,,119,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0013_5742,3496378,TMS21F2259P0013,5742,1,,1,,,,,,98,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0014_5743,3494064,TMS21F2259P0014,5743,1,,1,,,,,,90,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0015_5744,3496731,TMS21F2259P0015,5744,1,,1,,,,,,106,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0016_5745,3496850,TMS21F2259P0016,5745,1,,1,,,,,,88,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0017_5746,3493682,TMS21F2259P0017,5746,1,,1,,,,,,90,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0018_5747,3495580,TMS21F2259P0018,5747,1,,1,,,,,,119,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0019_5748,3492156,TMS21F2259P0019,5748,1,,1,,,,,,129,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0020_5749,3492472,TMS21F2259P0020,5749,1,,1,,,,,,130,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0021_5750,3494383,TMS21F2259P0021,5750,1,,1,,,,,,97,,,,,,,,FALSE,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0022_5751,3496663,TMS21F2259P0022,5751,1,,1,,,,,,89.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0023_5752,3496107,TMS21F2259P0023,5752,1,,1,,,,,,31,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0024_5753,3490944,TMS21F2259P0024,5753,1,,1,,,,,,97,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0025_5754,3495900,TMS21F2259P0025,5754,1,,1,,,,,,88,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0026_5755,3493989,TMS21F2259P0026,5755,1,,1,,,,,,102,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0027_5756,3495719,TMS21F2259P0027,5756,1,,1,,,,,,72,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0028_5757,3493108,TMS21F2259P0028,5757,1,,1,,,,,,71,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0029_5758,3492957,TMS21F2259P0029,5758,1,,1,,,,,,134,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0030_5759,3492771,TMS21F2259P0030,5759,1,,1,,,,,,98,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0031_5760,3492845,TMS21F2259P0031,5760,1,,1,,,,,,104,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0032_5761,3495995,TMS21F2259P0032,5761,1,,1,,,,,,55,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0033_5762,3491515,TMS21F2259P0033,5762,1,,1,,,,,,80.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0034_5763,3494348,TMS21F2259P0034,5763,1,,1,,,,,,38.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0035_5764,3492628,TMS21F2259P0035,5764,1,,1,,,,,,82.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0036_5765,3492976,TMS21F2259P0036,5765,1,,1,,,,,,74,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0037_5766,3496022,TMS21F2259P0037,5766,1,,1,,,,,,90,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0038_5767,3492693,TMS21F2259P0038,5767,1,,1,,,,,,65,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0039_5768,3491522,TMS21F2259P0039,5768,1,,1,,,,,,101,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0040_5769,3494778,TMS21F2259P0040,5769,1,,1,,,,,,14,,,,,,,,TRUE,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0041_5770,3494160,TMS21F2259P0041,5770,1,,1,,,,,,79,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0042_5771,3492942,TMS21F2259P0042,5771,1,,1,,,,,,81,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0043_5772,3493626,TMS21F2259P0043,5772,1,,1,,,,,,59,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0044_5773,3491064,TMS21F2259P0044,5773,1,,1,,,,,,29,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0045_5774,3496383,TMS21F2259P0045,5774,1,,1,,,,,,42.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0046_5775,3496880,TMS21F2259P0046,5775,1,,1,,,,,,69,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0047_5776,3495233,TMS21F2259P0047,5776,1,,1,,,,,,59,,,,,,,,TRUE,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0048_5777,3495252,TMS21F2259P0048,5777,1,,1,,,,,,27,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0049_5778,3491545,TMS21F2259P0049,5778,1,,1,,,,,,81.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0050_5779,3493823,TMS21F2259P0050,5779,1,,1,,,,,,85,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0051_5780,3492780,TMS21F2259P0051,5780,1,,1,,,,,,59,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0052_5781,3496483,TMS21F2259P0052,5781,1,,1,,,,,,82,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0053_5782,3496171,TMS21F2259P0053,5782,1,,1,,,,,,69.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0054_5783,3496538,TMS21F2259P0054,5783,1,,1,,,,,,58,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0055_5784,3496843,TMS21F2259P0055,5784,1,,1,,,,,,69,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0056_5785,3491142,TMS21F2259P0056,5785,1,,1,,,,,,103,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0057_5786,3492917,TMS21F2259P0057,5786,1,,1,,,,,,104,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0058_5787,3491342,TMS21F2259P0058,5787,1,,1,,,,,,86,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0059_5788,3495497,TMS21F2259P0059,5788,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0060_5789,3494147,TMS21F2259P0060,5789,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0061_5790,3494585,TMS21F2259P0061,5790,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0062_5791,3496551,TMS21F2259P0062,5791,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0063_5792,3494521,TMS21F2259P0063,5792,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0064_5793,3494403,TMS21F2259P0064,5793,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2259P0065_5794,3494891,TMS21F2259P0065,5794,1,,1,,,,,,,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0001_5795,3496157,TMS21F2260P0001,5795,1,,1,,,,,,73,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0002_5796,3494567,TMS21F2260P0002,5796,1,,1,,,,,,74,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0003_5797,3492644,TMS21F2260P0003,5797,1,,1,,,,,,100,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0004_5798,3494571,TMS21F2260P0004,5798,1,,1,,,,,,74.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0005_5799,3495507,TMS21F2260P0005,5799,1,,1,,,,,,75,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0006_5800,3493920,TMS21F2260P0006,5800,1,,1,,,,,,56,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0007_5801,3492080,TMS21F2260P0007,5801,1,,1,,,,,,62,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0008_5802,3493729,TMS21F2260P0008,5802,1,,1,,,,,,55.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0009_5803,3493279,TMS21F2260P0009,5803,1,,1,,,,,,68,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0010_5804,3492363,TMS21F2260P0010,5804,1,,1,,,,,,49,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0011_5805,3492295,TMS21F2260P0011,5805,1,,1,,,,,,41,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0012_5806,3493499,TMS21F2260P0012,5806,1,,1,,,,,,70,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0013_5807,3492653,TMS21F2260P0013,5807,1,,1,,,,,,50,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0014_5808,3496144,TMS21F2260P0014,5808,1,,1,,,,,,64,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0015_5809,3490886,TMS21F2260P0015,5809,1,,1,,,,,,65,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0016_5810,3491086,TMS21F2260P0016,5810,1,,1,,,,,,57,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0017_5811,3492335,TMS21F2260P0017,5811,1,,1,,,,,,38.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0018_5812,3495229,TMS21F2260P0018,5812,1,,1,,,,,,72,,,,,,,,FALSE,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0019_5813,3494861,TMS21F2260P0019,5813,1,,1,,,,,,100,,,,,,,,FALSE,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0020_5814,3491823,TMS21F2260P0020,5814,1,,1,,,,,,36.5,,,,,,,,TRUE,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0021_5815,3492456,TMS21F2260P0021,5815,1,,1,,,,,,45,,,,,,,,FALSE,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0022_5816,3493564,TMS21F2260P0022,5816,1,,1,,,,,,39,,,,,,,,FALSE,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0023_5817,3492776,TMS21F2260P0023,5817,1,,1,,,,,,57,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0024_5818,3496525,TMS21F2260P0024,5818,1,,1,,,,,,59,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0025_5819,3492624,TMS21F2260P0025,5819,1,,1,,,,,,88.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0026_5820,3494023,TMS21F2260P0026,5820,1,,1,,,,,,69.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0027_5821,3493231,TMS21F2260P0027,5821,1,,1,,,,,,81,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0028_5822,3491819,TMS21F2260P0028,5822,1,,1,,,,,,70,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0029_5823,3492039,TMS21F2260P0029,5823,1,,1,,,,,,NA,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0030_5824,3492965,TMS21F2260P0030,5824,1,,1,,,,,,105.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0031_5825,3493277,TMS21F2260P0031,5825,1,,1,,,,,,72,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0032_5826,3495560,TMS21F2260P0032,5826,1,,1,,,,,,69,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0033_5827,3491134,TMS21F2260P0033,5827,1,,1,,,,,,97,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0034_5828,3496695,TMS21F2260P0034,5828,1,,1,,,,,,91,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0035_5829,3492818,TMS21F2260P0035,5829,1,,1,,,,,,42,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0036_5830,3495180,TMS21F2260P0036,5830,1,,1,,,,,,105,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0037_5831,3495366,TMS21F2260P0037,5831,1,,1,,,,,,58,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0038_5832,3495802,TMS21F2260P0038,5832,1,,1,,,,,,94,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0039_5833,3493003,TMS21F2260P0039,5833,1,,1,,,,,,71.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0040_5834,3491617,TMS21F2260P0040,5834,1,,1,,,,,,78.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0041_5835,3495640,TMS21F2260P0041,5835,1,,1,,,,,,108.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0042_5836,3496588,TMS21F2260P0042,5836,1,,1,,,,,,101.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0043_5837,3493080,TMS21F2260P0043,5837,1,,1,,,,,,79.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0044_5838,3492476,TMS21F2260P0044,5838,1,,1,,,,,,76,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0045_5839,3490928,TMS21F2260P0045,5839,1,,1,,,,,,49,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0046_5840,3494181,TMS21F2260P0046,5840,1,,1,,,,,,73,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0047_5841,3496512,TMS21F2260P0047,5841,1,,1,,,,,,29,,,,,,,,TRUE,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0048_5842,3493346,TMS21F2260P0048,5842,1,,1,,,,,,60,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0049_5843,3492187,TMS21F2260P0049,5843,1,,1,,,,,,72,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0050_5844,3494605,TMS21F2260P0050,5844,1,,1,,,,,,34,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0051_5845,3494136,TMS21F2260P0051,5845,1,,1,,,,,,82,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0052_5846,3496640,TMS21F2260P0052,5846,1,,1,,,,,,125.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0053_5847,3491403,TMS21F2260P0053,5847,1,,1,,,,,,123,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0054_5848,3496712,TMS21F2260P0054,5848,1,,1,,,,,,76,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0055_5849,3491414,TMS21F2260P0055,5849,1,,1,,,,,,85.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0056_5850,3493765,TMS21F2260P0056,5850,1,,1,,,,,,75,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0057_5851,3494553,TMS21F2260P0057,5851,1,,1,,,,,,70.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0058_5852,3490887,TMS21F2260P0058,5852,1,,1,,,,,,126,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0059_5853,3491095,TMS21F2260P0059,5853,1,,1,,,,,,51,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0060_5854,3495386,TMS21F2260P0060,5854,1,,1,,,,,,96.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0061_5855,3494812,TMS21F2260P0061,5855,1,,1,,,,,,65,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0062_5856,3496733,TMS21F2260P0062,5856,1,,1,,,,,,53,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0063_5857,3495734,TMS21F2260P0063,5857,1,,1,,,,,,49.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0064_5858,3495964,TMS21F2260P0064,5858,1,,1,,,,,,95.5,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0065_5859,3491480,TMS21F2260P0065,5859,1,,1,,,,,,56,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0066_5860,3492100,TMS21F2260P0066,5860,1,,1,,,,,,74,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0067_5861,3494639,TMS21F2260P0067,5861,1,,1,,,,,,86,,,,,,,,,,,,
21.GS.C6.SN.Student2.IB-rep1-TMS21F2260P0068_5862,3495625,TMS21F2260P0068,5862,1,,1,,,,,,26,,,,,,,,,,,,
